replication,station,failure_time_h,repair_duration_h
0,secado,23.771595475628725,1.6084341234386765
0,aserradero,43.15182927040931,2.789330919775405
0,secado,57.866733826325415,4.559914202133212
0,secado,98.63659794475444,4.663272878571607
0,aserradero,128.99593402411782,8.511206333095751
0,aserradero,139.58868079601228,8.173170730678805
0,secado,320.5959805663905,3.5207748910952392
0,secado,335.12542908011795,13.130240514697586
0,aserradero,419.53876081571326,1.6016322213612448
0,secado,593.7498719122248,2.8697518987384294
0,secado,769.0648943982804,0.11460690495780078
0,secado,783.7668941635643,9.35890826775198
0,secado,820.2573557190623,37.92027555871948
0,secado,900.1216523080539,19.071417253187327
0,aserradero,1018.5082485326803,6.982690183197769
0,impregnado,1138.053621079253,1.6998920459682128
0,secado,1274.4874774611426,4.493191608473038
0,secado,1496.198521155281,2.051665006958154
0,secado,1532.7578605780554,2.1061429684026485
0,secado,1669.966191153263,19.01540386536607
0,secado,1842.1212565179508,4.044994269671431
0,secado,2042.4419703960941,16.808889844725318
0,secado,2108.0636477412454,2.8368251120615655
0,aserradero,2121.7085229407294,5.10291767813132
0,aserradero,2295.2562448894882,3.683798144007221
0,secado,2374.890363759155,4.523240783825523
0,bano,2542.3088832477006,0.49721612844639157
0,aserradero,2611.203460862207,2.0246460029841207
0,drymill,3037.141495711734,2.980568795117233
0,secado,3084.393315467366,25.731383328160025
0,aserradero,3132.7903585281147,0.7578708180366036
0,secado,3157.348543888594,21.118209640018392
0,secado,3202.1314834723808,18.182294270430347
0,secado,3238.9526993105414,4.779377558844333
0,drymill,3285.952224101055,12.137909775407993
0,secado,3355.949511779846,8.938932186470849
0,aserradero,3476.3676784504223,4.289154456879855
0,aserradero,3547.4148469683814,8.350431420177125
0,aserradero,3783.86943067201,0.13903402153267322
0,drymill,4271.267184516373,4.394783932354057
0,aserradero,4318.830217040032,1.5962737868860963
0,secado,4554.566774806707,17.271801729807482
0,secado,4639.657641033288,4.618253332498408
0,drymill,4976.448979399288,5.724622615344088
0,secado,4980.6899108793405,11.60004684385559
0,secado,5176.145211612032,19.007668598065216
0,secado,5214.646692774814,14.7491311207323
0,secado,5250.1212026804205,28.285706076871072
0,secado,5332.731470536163,20.303731692167347
0,secado,5367.837511890699,1.9486127490661893
0,aserradero,5417.035541246507,0.8743277531502177
0,secado,5438.29101000027,13.13543396741695
0,secado,5531.544328906538,11.632160398794827
0,aserradero,5626.310323474872,14.62154658400661
0,secado,5648.730461415913,20.627132070438453
0,secado,5717.685254936865,2.1936530612710365
0,secado,5820.585406988801,7.371024358785583
0,secado,5882.606511293042,14.301555875738893
0,secado,5904.884139773082,0.4499048610744804
0,secado,6053.340293027517,24.11975990723552
0,secado,6185.122053051247,19.212246344214254
0,secado,6264.460911255728,22.134416642521074
0,secado,6318.411155416929,11.236080237352626
0,aserradero,6347.065461676314,2.222373303249951
0,aserradero,6450.701871463372,2.6824693086362177
0,secado,6491.074321719386,6.479333552723114
0,aserradero,6753.361994311397,1.3525276248595322
0,drymill,7029.575715965279,1.302878456329859
0,secado,7151.626621745637,24.445121698465428
0,drymill,7310.282575178474,8.233542287454226
0,secado,7323.6205738129165,2.820817152765928
0,aserradero,7593.026931769611,4.96226015115225
0,secado,7709.590717766681,7.53117557887654
0,secado,7741.427191422049,0.6140222313810271
0,secado,7776.716487800497,9.113293966392963
0,secado,7842.558161248108,1.921952059980507
0,secado,7927.862446621697,21.843735515385493
0,aserradero,8015.656043263707,7.51865067696736
0,secado,8175.079625901533,3.3275289357397018
0,secado,8516.049737220386,1.6484045540284067
0,secado,8528.500276970948,1.5657114497687918
0,secado,8634.223032748652,3.4621069990434594
0,secado,8720.634205431941,4.460425434541767
1,aserradero,185.55175758222703,0.4494176009207266
1,secado,211.21677481563157,1.5827868650973664
1,secado,233.76157051115084,6.647775670845544
1,secado,299.9737330187726,13.600118890094615
1,secado,402.15059950399086,5.603739832365369
1,secado,523.8781792324472,2.4610693379812747
1,bano,547.1594948080607,2.7945356863434085
1,secado,618.3316722440052,2.1797114813310583
1,aserradero,621.6205159173965,1.7029738335932827
1,secado,733.2893545119775,0.10225334838891197
1,secado,800.7755740377271,14.949544547294579
1,secado,870.4975504308704,0.468129348155698
1,secado,930.9581005174668,9.484079067793271
1,aserradero,1021.206057934653,0.41723224216869137
1,secado,1051.2884769716675,13.344678663251749
1,secado,1090.4391671312792,4.521078392764039
1,secado,1139.1721482145915,4.291214892988931
1,secado,1362.205067304475,0.21782731891904453
1,secado,1405.7524017151018,8.31413067074438
1,aserradero,1643.9031241215703,5.190667303098673
1,aserradero,1698.979785390527,6.9410102149382
1,aserradero,1721.1469846724451,5.453464344394501
1,secado,1916.6490332780907,28.02720349586831
1,secado,2023.658710285432,52.78153998141481
1,secado,2091.7116852251775,9.515524243108311
1,aserradero,2277.624879443149,1.9547451198069332
1,secado,2301.7102543419473,5.222807581772253
1,aserradero,2420.631139484263,0.0472424915845181
1,secado,2571.018222274185,4.522464447081651
1,aserradero,2587.2650496869637,0.5249841789385553
1,secado,2673.1337253540637,19.50976801417672
1,secado,2719.6268558081215,9.382351377156056
1,secado,2758.5817551464565,10.012770024683881
1,secado,2962.863767101344,3.545483997591721
1,drymill,3079.3076623032666,1.5783299670928541
1,secado,3094.194971704811,23.869598015921127
1,secado,3189.9355132005694,10.83346202711793
1,aserradero,3225.6506702950924,0.7165888256925892
1,secado,3256.961962680878,22.6420507893976
1,aserradero,3415.12958858597,1.6937133006821525
1,aserradero,3431.3121738874465,0.5246917569807864
1,secado,3517.493241249686,2.0665743447468783
1,secado,3694.2039066472785,21.16776331601121
1,secado,3784.570727757463,2.5086844422094097
1,aserradero,4124.363014924148,1.3298658820839047
1,secado,4301.613535755935,9.325159676087821
1,secado,4354.066751613216,2.870530960272429
1,secado,4493.1746807166155,1.0157862753380003
1,secado,4736.473806509843,3.8263498347298883
1,drymill,5171.0878216640185,24.74252059055252
1,drymill,5383.633935119973,0.9670704909836052
1,secado,5468.911200647565,0.5666389905315844
1,secado,5645.365234012515,1.5967694573467104
1,secado,5695.136428124745,18.21268171291952
1,secado,5782.747546131682,4.952845533676957
1,secado,5845.655637793268,2.570853437578888
1,secado,5906.285695034215,0.3468227633597784
1,aserradero,6418.272741293209,4.383139393906706
1,secado,6445.920183985778,32.213020715417734
1,secado,6573.415518973491,1.8898219449315514
1,aserradero,6613.047097517679,4.795119276312983
1,bano,6855.107935960077,1.44597445821931
1,drymill,6896.46021388551,2.1218766948100543
1,secado,6938.189289920753,31.063185433224753
1,aserradero,6994.563351197787,0.6826235527487431
1,secado,7100.974383600616,13.626789194247724
1,secado,7423.6588794767085,19.549792204299955
1,aserradero,7482.377904726013,3.526007318892293
1,aserradero,7500.22030233163,3.6009420222261723
1,secado,7546.834896839909,1.8406312507605194
1,secado,7609.129320878708,6.1357517556316346
1,secado,7652.450913398136,13.759760674741523
1,aserradero,7765.205102159564,3.7198900458833277
1,secado,8210.070568930947,3.8264838920658013
1,secado,8222.35938931059,4.711183077564151
1,secado,8351.16315919351,17.943489593612874
1,aserradero,8372.962084908004,3.951078445598358
1,bano,8416.276537426147,5.4932157023378325
1,secado,8460.85703935888,28.985508994447635
1,secado,8578.950549785233,6.4241221677549785
1,aserradero,8591.17616400367,2.7411841010266498
1,aserradero,8704.247915591515,2.6242778282222767
2,secado,194.7774377261768,13.731534050056375
2,secado,209.69405870579277,22.559335161076778
2,secado,234.5464282515612,2.3425150724688937
2,secado,286.47181636363473,9.406647245089948
2,drymill,1105.87703844739,8.859631009307122
2,secado,1287.9465648843588,10.783640750088068
2,secado,1419.5231748055273,14.926629548964954
2,secado,1475.1710509528223,18.103991145570653
2,secado,1732.2551681958314,1.508312765761388
2,secado,1798.6361394389244,5.2766094787884406
2,secado,1962.5297058731846,25.347726025534662
2,aserradero,2058.897754417596,2.4456553691014395
2,secado,2199.1715881616096,7.762643599805001
2,secado,2236.5479339588314,24.363941316315053
2,secado,2596.9723951962565,7.0081851879522805
2,secado,2654.0951627581285,0.3216665722032386
2,secado,2661.524364850402,8.982938634474776
2,secado,2683.309649301198,8.516892914121035
2,aserradero,2998.571690710474,5.375149872424502
2,secado,3276.2756766309385,7.604772423897872
2,aserradero,3300.3948592697684,1.4840969620054467
2,aserradero,3324.469191402951,3.2295304243562337
2,secado,3531.1868020305665,39.89664034969819
2,secado,3590.9518006011062,0.8237616270022735
2,secado,3601.8073078450416,11.072742398574034
2,secado,3625.5643149364832,2.113166117366547
2,secado,3658.543032571684,2.765248849138713
2,secado,3723.0965304399824,106.01578544089827
2,aserradero,3920.5390070444773,0.649865151660722
2,aserradero,3976.1564506734107,0.11534775163844684
2,secado,4060.3372025446206,4.627977207873392
2,aserradero,4101.081671741408,2.6886954379960057
2,secado,4161.2019878900455,1.9121790782742367
2,secado,4402.247509473528,9.982523933889278
2,secado,4459.710276286703,4.141011871540995
2,drymill,4671.380077624737,4.496738119839604
2,aserradero,4796.875370886561,0.89442301532735
2,secado,4902.840950129862,18.176116989129238
2,secado,4930.213991032574,23.93384913441736
2,secado,4962.682345035737,15.190234417408217
2,secado,5073.114479690311,47.71137077926785
2,secado,5208.842864615891,14.554590672175856
2,aserradero,5223.458369663696,0.6684538067648976
2,secado,5431.029686445861,0.5532036238119133
2,secado,5781.0917217656315,4.041949877710997
2,secado,5987.808466079702,7.497080268405538
2,secado,6054.065981161445,6.881185963707357
2,impregnado,6159.07127215714,9.424534453623385
2,secado,6287.647869920642,5.135739871183356
2,secado,6369.254211745121,8.732826336780871
2,aserradero,6491.989678372291,2.8573917113470904
2,bano,6523.973011966195,1.8552655640407578
2,secado,6725.870751517942,27.24772291562258
2,impregnado,6815.072492584815,0.695829254193707
2,drymill,6848.571702249778,5.0412790985593245
2,aserradero,6982.281856579174,4.807452669539601
2,secado,6994.137812756986,5.7968384998138545
2,secado,7003.831494191148,7.214854623296903
2,aserradero,7079.66537308049,1.1234374700478775
2,aserradero,7143.723289890543,1.5890848693462554
2,aserradero,7193.237405143482,0.3974945807002787
2,bano,7255.6060027057165,0.32134302633282236
2,aserradero,7265.670544754935,5.223690534560409
2,secado,7287.302020827762,10.397507470271972
2,secado,7503.312005028689,0.7315722061214338
2,secado,7593.40039704247,4.532145489751005
2,secado,7641.788280866697,7.211483815628679
2,secado,7707.0732686053425,1.3465427330540805
2,secado,7967.902756228737,13.299259454352912
2,secado,8188.9957205796345,7.242159132635361
2,secado,8236.46995070374,1.0648249378371268
2,drymill,8255.284336626384,6.640477464769035
2,secado,8267.071947959097,8.823327323422065
2,secado,8542.834434448812,1.0311580109708505
2,secado,8599.81872981445,15.940635214089898
3,aserradero,35.28872122193326,3.3922916168959585
3,secado,110.2936171513642,9.350938314650016
3,secado,145.9095132283605,0.972009289271703
3,aserradero,210.27424166761833,7.243677326165131
3,secado,320.2961637749297,0.23738284769379508
3,secado,337.0834470786357,0.956111574462179
3,secado,740.5221968965768,3.253039089536487
3,secado,765.8938734238903,2.917289800922923
3,secado,800.0859529486189,19.354388172248637
3,secado,968.6213767704703,5.973848497004953
3,secado,1075.657369220789,6.355162944079714
3,secado,1084.6201511983718,9.125469075529058
3,secado,1134.24629762914,6.106600764150243
3,drymill,1209.926271843342,1.759766403304659
3,secado,1257.893436402263,8.452322202777724
3,secado,1324.2124215599279,4.497831835245611
3,secado,1347.7302286081685,6.604045398306582
3,drymill,1352.6834431557252,7.473362850226825
3,secado,1413.1744946692725,3.0967996910283704
3,aserradero,1521.5801620671953,2.214714391207549
3,drymill,1523.4819099038573,1.7489533293193082
3,secado,1642.7616043587768,5.583129264703295
3,secado,1692.1175377359234,15.166828034751877
3,impregnado,1867.3816517415073,17.854789024441974
3,secado,2047.2396865218002,5.271865010587483
3,aserradero,2049.0080014698306,0.6902404400078387
3,bano,2085.660912842237,0.05123902978622146
3,secado,2111.491420042331,11.66988959973808
3,aserradero,2217.939753458925,6.512072220435034
3,aserradero,2722.2543573333214,12.453266462909136
3,secado,3077.003347850426,22.102660362029603
3,bano,3392.8686418991892,0.3460430490784384
3,secado,3427.3407825744016,1.8699225518689766
3,aserradero,3441.3711918052672,5.792602859676749
3,secado,3548.2171451767117,13.473109727772165
3,aserradero,3755.0089312379146,0.04131689375860822
3,secado,3820.692317046931,15.739863303707027
3,impregnado,3874.361967583007,0.435698853732017
3,secado,3933.5292286033614,12.219306734167434
3,aserradero,4118.86519237172,0.6800744129070335
3,secado,4257.122959788047,2.0441746775952883
3,secado,4345.773215288976,27.24895514764896
3,drymill,4625.221329383769,7.0519821708299695
3,secado,4656.423270112978,3.6175822844037775
3,secado,4880.918135331348,3.2499812287383527
3,drymill,4914.212675519522,3.515911490211246
3,secado,4998.393259463447,14.410513491960536
3,aserradero,5149.584425231362,3.3698942704631016
3,secado,5168.354015026792,27.36460065762115
3,secado,5329.496604585739,1.0063846835144317
3,secado,5447.261653601387,13.487497037514775
3,aserradero,5447.553822545653,1.093709263122148
3,secado,5498.048271315753,0.25312390909659305
3,aserradero,5567.277107884423,0.4472402769581015
3,secado,5852.902579374075,9.116194741059886
3,aserradero,6085.844265032213,3.6768294631883194
3,secado,6362.262235432976,11.922731181513921
3,secado,6423.332454892597,1.7681077339890372
3,aserradero,6423.42095039421,1.9761551117334462
3,aserradero,6496.797661959877,0.6185444100487615
3,secado,6507.060538780071,13.028963217197303
3,secado,6927.065153098839,6.548319259167563
3,aserradero,6976.928103944405,0.9189013009592478
3,secado,7164.416192464221,15.35781861540337
3,aserradero,7241.16062646454,2.72495654865631
3,aserradero,7407.097001326346,11.179081399042747
3,secado,7729.690021516319,15.562205985447147
3,secado,7774.805608034584,40.62255896621533
3,secado,7904.406463203602,0.6343016808274328
3,secado,8033.282904345843,18.894537209015063
3,secado,8057.1256048540745,9.293789260445601
3,aserradero,8303.691877411069,7.180549032443339
3,aserradero,8457.278484833683,1.2246527740591533
3,secado,8478.09594448331,3.064263808141156
3,aserradero,8591.045677695249,1.2123960848999438
3,secado,8694.497322461073,5.821996470257861
4,aserradero,67.27880754785265,6.501565320384526
4,aserradero,105.51869017276857,2.043788659731985
4,secado,137.32756439624112,7.52666692804196
4,aserradero,181.4354797586298,1.8150874269751598
4,secado,210.12456774112127,36.60780403961831
4,secado,692.4225203365803,10.257950533475821
4,aserradero,753.6008179405538,2.027432888163215
4,secado,868.948476976225,1.6307302988156904
4,aserradero,1039.114692364393,1.5073088321132335
4,secado,1046.6876728400234,2.6814108787633555
4,aserradero,1432.8448894074418,0.6737691020973009
4,aserradero,1450.7253502680826,10.13569588446365
4,secado,1868.5334090970155,63.263942142631095
4,secado,1959.3143633910256,4.182296179422816
4,secado,1969.7642416049034,24.210837406797157
4,secado,2288.8947051736964,20.807043407882396
4,secado,2376.6329305339978,16.250633832423894
4,aserradero,2635.8429919821297,10.630292702880409
4,secado,2804.5095384602228,29.359568206463173
4,drymill,2966.601774480271,3.5934198474907593
4,secado,3221.2685674736954,4.108081405764497
4,secado,3457.4478221678737,9.27738130825358
4,secado,3479.932599071182,6.2223379006099115
4,secado,3604.452386152888,5.354030561168305
4,secado,3650.486589384515,1.1909863305193833
4,secado,3704.4096852622074,4.397658299418332
4,secado,3880.440195175852,18.741710811908774
4,aserradero,3907.093576918905,0.7712839641326701
4,secado,4277.001265555773,5.223078568147437
4,aserradero,4476.387735439822,2.359844273025667
4,secado,4520.821776443854,38.30115038526236
4,secado,4627.337068042779,38.33435323276927
4,secado,4777.272636642259,1.5209682221033587
4,secado,4803.846539058446,12.60953671501121
4,aserradero,5014.651314544462,1.5586018164378836
4,secado,5263.633303024911,27.151860557142054
4,impregnado,5268.976489884032,0.26183162729897047
4,impregnado,5317.443598572241,13.779251958529581
4,secado,5570.541638963004,0.2560309254901611
4,aserradero,5658.843761650507,0.873019184530896
4,secado,5802.733814076671,37.68113271935674
4,drymill,5847.292467256753,2.7071207286364705
4,drymill,6008.2829166928595,1.6798864790305206
4,aserradero,6019.55978696379,0.16902894548226968
4,secado,6049.088429959849,18.189778223327295
4,secado,6071.301767002537,6.057204030744584
4,secado,6399.314555969911,10.874218810003471
4,secado,6449.696739801991,4.768963937494836
4,secado,6857.31578403548,12.052922574054172
4,aserradero,6977.896821573295,3.761043744776566
4,secado,7001.016079161742,8.901005051548834
4,secado,7017.938172011171,4.856310232034939
4,aserradero,7097.709864307067,4.938529359641553
4,secado,7114.897121482287,8.145946217773819
4,secado,7173.95506368338,3.76581979958753
4,secado,7178.614680723654,17.20332399241405
4,secado,7299.3003165069085,1.8305945642415158
4,secado,7348.840417130375,8.073973882129359
4,secado,7383.523945956513,1.6393918190307477
4,secado,7451.253732471276,4.6210538867361075
4,secado,7517.616271334909,11.556805772504514
4,drymill,8108.283480281661,5.004187947728352
4,aserradero,8178.950825204115,0.7932442453876448
4,secado,8245.158866857437,34.5495114220789
4,aserradero,8661.936754751223,5.9969607211777065
4,drymill,8696.588544987386,2.153556580515729
